name,nom,won
George Cukor,[1961 1966],[1966]
Jules Dassin,[1961],[]
Marcel Camus,[1961],[]
John Cassavetes,[1961 1961],[]
Stanley Kubrick,[1961 1969 1969 1973 1973 1976],[1976]
Jean Cocteau,[1961],[]
Crime And Punishment USA,[1961],[]
Home From The Hill,[1961],[]
Peter Baylis,[1961],[1961]
John Krish,[1961 1961],[]
Hilary Harris,[1961],[]
Fred Moore,[1961],[1961]
Bill Mason,[1961 1972 1978],[1978]
Michael Ricketts,[1961],[]
Michael Clarke,[1961],[]
No Love For Johnnie,[1962],[1962]
"Wolf Mankowitz, Val Guest",[1962],[1962]
"Shelagh Delaney, Tony Richardson",[1962],[1962]
"Janet Green, John McCormick",[1962],[]
"Keith Waterhouse, Willis Hall",[1962 1964],[]
A Raisin In The Sun,[1962 1962],[]
Two Women,[1962],[1962]
Breathless,[1962],[]
The Rebel,[1962],[]
The Dock Brief,[1963],[]
Lolita,[1963],[]
Term Of Trial,[1963 1963],[]
The Wild And The Willing,[1963],[]
Life For Ruth,[1963],[]
Robert Bolt,[1963 1968 1987],[1963 1968]
"Peter Ustinov, DeWitt Bodeen",[1963],[]
"Willis Hall, Keith Waterhouse",[1963],[]
"Geoffrey Cotterell, Ivan Foxwell",[1963],[]
The Birdman Of Alcatraz,[1963],[1963]
"Leon Morin, Priest",[1963],[]
Accattone,[1963],[]
Lonely Are The Brave,[1963],[]
Light In The Piazza,[1963],[]
Advise And Consent,[1963],[]
The Long Absence,[1963],[]
Lois,[1963],[]
Sweet Bird Of Youth,[1963],[]
Splendour In The Grass,[1963],[]
The Loneliness Of The Long Distance Runner,[1963],[1963]
Guns In The Afternoon,[1963],[]
"Live Now, Pay Later",[1963],[]
Sparrows Can't Sing,[1964],[]
Denys Coop,[1964 1965 1967],[]
Max Greene,[1964],[]
Gerald Gibbs,[1964],[]
Christopher Challis,[1964 1966 1967 1978],[1967]
Ted Moore,[1964 1968],[1964 1968]
Arthur Ibbetson,[1964 1965],[]
Robert Krasker,[1964],[]
Erwin Hillier,[1964],[]
Jack Asher,[1964],[]
Geoffrey Unsworth,[1964 1965 1969 1973 1975 1978 1979],[1965 1969 1973 1978]
Jack Hildyard,[1964 1965 1967],[]
John Osborne,[1964],[1964]
Harold Pinter,[1964 1965 1967 1968 1972 1982 1984],[1965 1972]
David Storey,[1964],[]
Whatever Happened To Baby Jane?,[1964 1964],[]
Guns At Batasi/Séance On A Wet Afternoon,[1965],[1965]
Dr Strangelove/The Pink Panther,[1965],[]
Charade,[1965 1965],[1965]
Girl With Green Eyes,[1965 1965],[]
Ken Adam,[1965 1965 1966 1966 1968 1974 1976 1978 1996],[1965 1966]
Maurice Carter,[1965 1967 1971],[]
Richard Macdonald,[1965],[]
Edward Marshall,[1965 1967 1969],[]
John Bryan,[1965],[1965]
Carmen Dillon,[1965 1968 1972 1973],[]
Ernest Archer,[1965],[]
Oswald Morris,[1965 1966 1967 1972 1974 1976],[1965 1966 1967]
Gerry Turpin,[1965 1968 1970],[1968 1970]
Nicolas Roeg,[1965 1968 1974],[]
Frederick A Young,[1965],[]
Motley,[1965],[1965]
Beatrice Dawson,[1965 1965 1974],[]
Margaret Furse,[1965 1966 1966 1969 1971],[1965]
Anthony Mendleson,[1965 1965 1970 1973],[1970 1973]
Edward Anhalt,[1965],[]
"Stanley Kubrick, Peter George, Terry Southern",[1965],[]
"Yesterday, Today And Tomorrow (Ieri, Oggi, Domani)",[1965],[1965]
The Night Of The Iguana,[1965],[]
Irma La Douce/What A Way To Go,[1965],[]
Mary Poppins,[1965],[1965]
The Carpetbaggers,[1965],[]
A Hard Day's Night,[1965],[]
"Vera Linnecar, Nancy Hanna, Keith Learner",[1966],[1966]
Beryl Stevens,[1966],[]
John Halas,[1966 1969 1971],[]
Harold Whitaker,[1966],[]
The Americanisation Of Emily/The Sound Of Music,[1966],[]
Ray Simm,[1966 1967],[1966]
Arthur Lawson,[1966],[]
Herbert Smith,[1966],[]
Alex Vetchinsky,[1966],[]
Geoffrey Drake,[1966],[]
Tom Morahan,[1966],[]
Ken Higgins,[1966 1967],[]
David Watkin,[1966 1966 1968 1969 1971 1975 1982 1987],[1987]
Gilbert Taylor,[1966 1967],[]
Otto Heller,[1966 1967],[1966]
FA Young,[1966],[]
"Osbert Lancaster, Dinah Greet",[1966],[1966]
"Elizabeth Haffenden, Joan Bridge",[1966 1968 1968],[1968]
Sidney J Furie,[1966],[1966]
Sidney Lumet,[1966 1966 1966 1967 1968 1975 1976 1978],[]
Richard Lester,[1966 1966],[]
Frederic Raphael,[1966 1968],[1966]
Ray Rigby,[1966],[]
"Bill Canaway, James Doran",[1966],[]
Charles Wood,[1966],[]
Grigori Kozintsev,[1966],[]
Michael Cacoyannis,[1966 1966],[]
The Killers/Cat Ballou,[1966],[1966]
Good Neighbour Sam/How To Murder Your Wife,[1966],[]
Ship Of Fools,[1966 1966],[]
In Harm's Way,[1966],[1966]
Cat Ballou,[1966 1966],[]
Four In The Morning,[1966],[1966]
Catch Us If You Can,[1966],[]
Kon Ichikawa,[1966 1966],[1966 1966]
Max Morgan-Witts,[1966],[]
Michael Grigsby,[1966],[]
"Roman Kroiter, Wolf Koenig",[1966],[]
Don Higgins,[1966 1966],[1966]
Roger Graef,[1966],[]
Jean-Claude Labrecque,[1966],[]
Derek Williams,[1966 1968 1971 1972 1978 1979],[1966 1968 1971 1972]
The Spy Who Came In From The Cold/Who's Afraid Of Virginia Woolf?,[1967],[1967]
The Wrong Box/Dr Zhivago/Khartoum,[1967],[]
Dr Zhivago/Fahrenheit 451,[1967],[]
Tambi Larsen,[1967],[1967]
Don Ashton,[1967 1970],[1970]
Tony Woollard,[1967 1974],[]
Wilfrid Shingleton,[1967],[1967]
John Howell,[1967],[]
Christian Dior,[1967],[]
John Furniss,[1967 1972],[]
Nicholas Georgidis,[1967],[]
Martin Ritt,[1967 1967],[1967]
Silvio Narizzano,[1967],[]
David Mercer,[1967],[1967]
Bill Naughton,[1967],[]
"Kevin Brownlow, Andrew Mollo",[1967],[]
Tom Priestley,[1967 1973],[1967]
Thelma Connell,[1967],[]
Freddie Wilson,[1967 1967],[]
Mike Nichols,[1967 1969 1969],[1967 1969 1969]
Pierrot Le Fou,[1967],[]
A Patch Of Blue,[1967],[]
Viva Maria,[1967 1967],[1967]
The Group,[1967],[]
The Sleeping Car Murder,[1967],[]
Othello,[1967],[]
"Abidine Dino, Ross Devenish",[1967],[1967]
John Spotton,[1967],[]
Kevin Billington,[1967],[]
Peter Watkins,[1967 1967],[1967 1967]
Alan Pendry,[1967 1976],[1976]
Richard Taylor,[1967 1983],[]
Hugh Hudson,[1967 1982],[]
Robert Parker,[1967],[1967]
Michael Crosfield,[1967 1977],[]
Richard Need,[1967],[]
Norman Jewison,[1967 1968 1968],[1968]
Jo Menell,[1967],[]
René Jodoin,[1968],[1968]
Bill Sewell,[1968],[]
Grant Munro,[1968],[]
Accident/Our Mother's House,[1968],[]
The Taming Of The Shrew,[1968 1968],[]
Assheton Gorton,[1968 1982],[]
Raoul Coutard,[1968],[]
Wolfgang Suschitzky,[1968],[]
Carlo Di Palma,[1968],[]
Jocelyn Rickards,[1968 1968 1971],[1968]
Alan Barrett,[1968],[]
Joseph Losey,[1968 1972],[]
Arthur Penn,[1968],[]
Claude Lelouch,[1968 1996],[]
Chimes At Midnight,[1968],[]
A  Man And A Woman (Un Homme Et Une Femme),[1968],[1968]
"My Sister, My Love (Syskonbädd 1782)/ Persona",[1968],[]
Barefoot In The Park,[1968],[]
Bonnie And Clyde/Hurry Sundown,[1968],[1968]
You're A Big Boy Now,[1968],[]
Frederic Rossif,[1968],[1968]
Jack Gold,[1968],[]
Tanya Ballantyne,[1968],[]
John Irvin,[1968],[]
Don Levy,[1968],[]
Geoffrey Jones,[1968],[]
Robert Verrall,[1968],[1968]
Derek Armstrong,[1968 1976],[]
Michael Heckford,[1968],[]
Jeff Inman,[1968],[]
Pier Paolo Pasolini,[1968],[]
The Bofors Gun,[1969 1969],[1969]
The Lion In Winter/Guess Who's Coming To Dinner?,[1969],[1969]
Beauty Of The Day (Belle De Jour),[1969],[]
"Rachel, Rachel",[1969],[]
Norman McLaren,[1969],[1969]
Jiri Trinka,[1969],[]
Ron Tunis,[1969],[]
John Barry,[1969 1973 1979 1979 1987 1992],[1969]
John Addison,[1969 1978],[1978]
Nino Rota,[1969 1973 1976],[1973]
Francis Lai,[1969 1975],[]
"Tony Masters, Harry Lange, Ernest Archer",[1969],[1969]
Renzo Mongiardino,[1969],[]
Jörgen Persson,[1969],[]
Danilo Donati,[1969 1974 1974 1978 1978 1981 1981],[1969 1978 1978]
David Walker,[1969],[]
Lindsay Anderson,[1969],[]
Carol Reed,[1969 1969],[]
Franco Zeffirelli,[1969],[]
Sam O'Steen,[1969 1975],[1969]
Ralph Kemplen,[1969 1974],[1974]
Reginald Mills,[1969],[]
Jiri Menzel,[1969],[]
"Jonathan Stedall - Camphill Rudolph Steiner School, Aberdeen",[1969],[1969]
Felix Greene,[1969],[]
Michael Tuchner,[1969],[]
Adrian Malone,[1969],[]
"Calder Willingham, Buck Henry",[1969],[1969]
David Sherwin,[1969],[]
James Goldman,[1969],[]
Winston Ryder,[1969],[1969]
Simon Kaye,[1969],[]
Jiri Pavlik,[1969],[]
"Chris Greenham, Simon Kaye",[1969],[]
"John Cox, Bob Jones",[1969],[]
Richard Bigham,[1969],[1969]
Peter De Normanville,[1969 1970 1977],[1970]
David Morphet,[1969],[]
Eric Harrison,[1969],[]
No Way To Treat A Lady,[1969],[]
Twisted Nerve/Charlie Bubbles,[1969],[1969]
Interlude,[1969],[]
Games,[1969],[]
Jonathan Stedall,[1969],[]
Anthony Harvey,[1969],[]
Midnight Cowboy/John And Mary,[1970],[1970]
The Secret Life Of An American Wife/Hello Dolly!,[1970],[]
Inadmissible Evidence,[1970],[]
The Prime Of Miss Jean Brodie,[1970 1970 1970],[1970 1970]
Secret Ceremony/Rosemary's Baby/John And Mary,[1970],[]
Mikis Theodorakis,[1970 1974 1975],[1970]
Richard Rodney Bennett,[1970 1971 1973 1975 1978 1980 1995],[1975]
Michel Legrand,[1970 1972 1975],[1972]
Georges Delerue,[1970 1979],[]
John De Cuir,[1970],[]
"Mikhail Bogdanov, Grennady Myasnikov",[1970],[]
Luciana Arrighi,[1970 1993 1996],[]
William A Fraker,[1970],[]
Harry Stradling,[1970],[]
Billy Williams,[1970 1972],[]
Irene Sharaff,[1970],[]
Ruth Myers,[1970],[]
Shirley Russell,[1970 1978 1980 1980 1983 1988],[1980]
Peter Yates,[1970 1985 1985],[]
Ken Russell,[1970],[]
Hugh A Robertson,[1970],[1970]
Frank P Keller,[1970],[]
Kevin Connor,[1970],[]
Françoise Bonnot,[1970 1983],[1983]
True Grit,[1970],[]
National Film Board Of Canada,[1970 1971],[1970 1971]
Waldo Salt,[1970],[1970]
Arnold Schulman,[1970],[]
Larry Kramer,[1970],[]
"Costa-Gavras, Jorge Semprun",[1970],[]
Sarah Erulkar,[1970],[1970]
Robin Cantelon,[1970],[]
Franc Roddam,[1970],[]
Stuart Cooper,[1970],[]
"Don Challis, Simon Kaye",[1970],[1970]
"Teddy Mason, James Shields",[1970],[]
Edwin Scheid,[1970],[]
Terry Rawlings,[1970 1980 1982 1983],[]
Ronald Spencer,[1970],[]
Ken McCready,[1970],[]
Rene Basilico,[1970],[]
Easy Rider,[1970],[]
Three Into Two Won't Go,[1970],[]
Butch Cassidy And The Sundance Kid/Tell Them Willie Boy Is Here/Downhill Racer,[1971],[1971]
Bob And Carol And Ted And Alice/M*A*S*H,[1971],[]
Butch Cassidy And The Sundance Kid/Tell Them Willie Boy Is Here,[1971],[1971]
Cactus Flower/There's A Girl In My Soup,[1971],[]
Bob Godfrey,[1971 1976 1980 1981 1984],[1971 1976 1984]
Sidney Goldsmith,[1971],[]
Ward Kimball,[1971],[]
Burt Bacharach,[1971 1982],[1971]
Arlo Guthrie,[1971],[]
Johnny Douglas,[1971],[]
Mario Garbuglia,[1971],[1971]
Stephen Grimes,[1971],[]
Terry Marsh,[1971],[]
Conrad Hall,[1971],[1971]
Armando Nannuzzi,[1971],[]
Maria De Matteis,[1971],[1971]
Nino Novarese,[1971],[]
George Roy Hill,[1971],[1971]
Robert Altman,[1971 1979 1993],[1993]
"John C Howard, Richard C Meyer",[1971],[1971]
Danford B Greene,[1971],[]
Norman Savage,[1971],[]
Frederic Steinkamp,[1971],[]
Pookie,[1971],[]
William Goldman,[1971 1977],[1971]
"Paul Mazursky, Larry Tucker",[1971],[]
"Barry Hines, Ken Loach, Tony Garnett",[1971],[]
"James Poe,  Robert E Thompson",[1971],[]
William Mason,[1971 1971],[1971]
Philip Mark Law,[1971],[]
Colin Low,[1971],[]
"Don Hall, David Dockendorf, William Edmundson",[1971],[1971]
"Don Hall, David Dockendorf, Bernard Freericks",[1971],[]
"Don Hall, Douglas Williams, Don J Bassman",[1971],[]
"Winston Ryder, Gordon McCallum",[1971],[]
Co Hoedeman,[1971 1978],[]
Eric Marquis,[1971 1972 1976],[1972]
Michael Orrom,[1971],[]
The Watermelon Man,[1971],[]
Airport,[1971],[]
Klute,[1972],[]
The Raging Moon,[1972 1972],[]
John Hammond,[1972],[]
Isaac Hayes,[1972],[]
Charles Dumont,[1972],[]
Ferdinando Scarfiotti,[1972 1989],[1972]
Christine Edzard,[1972 1972 1988],[]
Pasquale De Santis,[1972],[1972]
Gerry Fisher,[1972],[]
Piero Tosi,[1972 1984],[1972 1984]
"Yvonne Blake, Antonio Castillo",[1972],[]
Luchino Visconti,[1972],[]
Milos Forman,[1972 1977],[1977]
Richard Marden,[1972],[1972]
"Antony Gibbs, Robert Lawrence",[1972],[]
Antony Gibbs,[1972 1976 1978],[]
John Carter,[1972],[]
Diary Of A Mad Housewife,[1972],[]
Walon Green,[1972],[1972]
Neville Smith,[1972],[]
Penelope Gilliatt,[1972],[]
"Milos Forman, John Guare, Jean-Claude Carrière, John Klein",[1972],[]
Bill Schmalz,[1972],[]
John Phillips,[1972],[]
"Vittorio Trentino, Giuseppe Muratori",[1972],[1972]
"Les Wiggins, David Hildyard, Gordon McCallum",[1972],[]
"Garth Craven, Peter Handford, Hugh Strain",[1972],[]
"David Campling, Simon Kaye, Gerry Humphreys",[1972],[]
Peter Bradford,[1972],[]
Get Carter,[1972],[]
10 Rillington Place,[1972],[]
Deep End,[1972],[]
Gillo Pontecorvo,[1972],[1972]
The French Connection/The Poseidon Adventure,[1973],[1973]
The Nightcomers/The Godfather,[1973],[]
They Might Be Giants/The Hospital,[1973],[]
The Butcher (Le Boucher),[1973],[]
Savage Messiah,[1973],[]
The Third Ear Band,[1973],[]
Alfred Ralston,[1973],[]
Rolf Zehetbauer,[1973],[1973]
"Geoffrey Drake, Don Ashton",[1973],[]
John Alcott,[1973 1976 1985],[1976]
Ennio Guarnieri,[1973],[]
Vilmos Zsigmond,[1973 1980],[1980]
Charlotte Flemming,[1973],[]
Anna Hill Johnstone,[1973],[]
Bob Fosse,[1973],[1973]
William Friedkin,[1973],[]
Peter Bogdanovich,[1973],[]
Gerry Greenberg,[1973],[1973]
David Bretherton,[1973],[]
Bill Butler,[1973],[]
Harold And Maude,[1973],[]
Paddy Chayefsky,[1973 1978],[1973]
"Larry McMurtry, Peter Bogdanovich",[1973],[1973]
Jay Presson Allen,[1973],[]
"David Hildyard, Robert Knudson, Arthur Piantadosi",[1973],[1973]
"Brian Blamey, John Jordan, Bill Rowe",[1973],[]
"Jim Atkinson, Walter Goss, Doug Turner",[1973],[]
"Chris Newman, Theodore Soderberg",[1973],[]
The Boyfriend,[1973],[]
The Poseidon Adventure,[1973],[]
Pete 'N' Tillie/Charley Varrick,[1974],[1974]
Last Tango In Paris,[1974],[]
Don't Look Now/ Steelyard Blues,[1974],[]
The Discreet Charm Of The Bourgeoisie (Le Charme Discret De La Bourgeoisie)/Just Before Nightfall,[1974],[1974]
Lady Sings The Blues,[1974],[]
Alan Price,[1974],[1974]
Bob Dylan,[1974],[]
Taj Mahal,[1974],[]
Natasha Kroll,[1974],[1974]
Anthony Richmond,[1974],[1974]
Sven Nykvist,[1974 1984],[1984]
Yvonne Blake,[1974 1975 1976],[]
Luis Buñuel,[1974],[]
Frank Morriss,[1974],[]
Graeme Clifford,[1974],[]
Ralph Sheldon,[1974],[]
"Adolf Hitler, My Part In His Downfall",[1974],[]
That'll Be The Day,[1974 1974],[]
National Film Board of Canada,[1974],[1974]
"Luis Buñuel, Jean-Claude Carrière",[1974],[1974]
Kenneth Ross,[1974],[]
Anthony Schaffer,[1974],[]
"Melvin Frank, Jack Rose",[1974],[]
"Les Wiggins, Gordon K McCallum, Keith Grant",[1974],[1974]
"Nicholas Stevenson, Robert Allen",[1974],[]
"Guy Villette, Luis Buñuel",[1974],[]
"Rodney Holland, Peter Davies, Bob Jones",[1974],[]
The Offence,[1974],[]
Costa-Gavras,[1974 1983],[1974]
The Last Detail/Chinatown,[1975],[1975]
"Summer Wishes, Winter Dreams",[1975 1975],[1975]
The Way We Were,[1975],[]
Jerry Goldsmith,[1975 1976 1980],[]
Richard Sylbert,[1975 1983 1991],[1991]
Tony Walton,[1975 1975],[]
Brian Eatwell,[1975],[]
John A Alonso,[1975],[]
Theoni V Aldredge,[1975],[1975]
Anthea Sylbert,[1975],[]
Roman Polanski,[1975],[1975]
Francis Ford Coppola,[1975 1975 1980 1980],[1980]
"Walter Murch, Richard Chew",[1975],[1975]
Anne V Coates,[1975 1981 1994 2001],[]
John Victor Smith,[1975],[]
Mahler,[1975],[1975]
Badlands,[1975],[]
"Boyce Richardson, Tony Ianuzielo",[1975],[1975]
Robert Towne,[1975],[1975]
"Mel Brooks, Norman Steinberg, Andrew Bergman, Richard Pryor, Alan Uger",[1975],[]
"Louis Malle, Patrick Modiano",[1975],[]
"Art Rochester, Nat Boxer, Mike Ejve, Walter Murch",[1975],[1975]
"Melvin M Metcalfe Sr, Ronald Pierce",[1975],[]
"Chris Newman, Jean-Louis Ducarme, Buzz Knudson, Fred Brown, Bob Fine, Ross Taylor, Ron Nagle, Doc Siegel, Gonzalo Gavira, Hal Landaker",[1975],[]
"Alan Somes, Rydal Love, Michael Crouch, John Mitchell, Gordon McCallum",[1975],[]
David Thompson,[1975],[1975]
Stardust,[1975],[]
American Graffiti,[1975],[]
The Tamarind Seed,[1975],[]
The Godfather Part II/Dog Day Afternoon,[1976],[1976]
French Connection 2/Night Moves,[1976],[]
Lenny,[1976 1976 1976],[1976]
The Prisoner Of 2nd Avenue,[1976],[]
Scenes From A Marriage,[1976],[]
Caroline Leaf (advised by Co Hodeman),[1976],[]
John Williams,[1976 1979 1979 1981 1982 1983 1989 1994 2016 2020],[1976 1979 1981 1983 1989 1994]
David Shire,[1976],[]
Richard MacDonald,[1976 1992],[]
William Creber,[1976],[]
Fred Koenekamp,[1976],[]
Ann Roth,[1976],[1976]
"Ulla-Britt Soderlund, Milena Canonero",[1976],[]
Edith Head,[1976],[]
Dede Allen,[1976],[1976]
"Peter Zinner,  Barry Malkin,  Richard Marks",[1976],[]
Verna Fields,[1976],[]
Graham Baker,[1976],[]
Ronald Eastman,[1976],[]
Ron Granville,[1976],[]
Robert Getchell,[1976],[1976]
Frank Pierson,[1976],[]
"Peter Benchley, Carl Gottlieb",[1976],[]
Joan Tewkesbury,[1976],[]
"William A Sawyer, Jim Webb, Chris McLaughlin, Richard Portman",[1976],[1976]
"Jack Fitzstephens, Richard Cirincione, Sandy Rackow, Stephen A Rotter, James Sabat, Richard Vorisek",[1976],[]
"John R Carter, Robert Hoyt",[1976],[]
"Les Wiggins, Archie Ludski, Derek Ball, Gordon K McCallum",[1976],[]
Cedric Maggs,[1976],[1976]
Phillip Owtram,[1976],[]
Shampoo,[1976],[]
All The President's Men/Marathon Man,[1977],[]
The Sunshine Boys/The Bad News Bears,[1977],[]
The Shootist,[1977],[]
The Ritz,[1977],[]
Face To Face,[1977],[]
Bernard Herrmann (Posthumous),[1977],[1977]
Paul Williams,[1977],[]
Jack Nitzsche,[1977 1984],[]
"Richard M Sherman, Robert B Sherman",[1977],[]
Russell Boyd,[1977],[1977]
"Gerry Fisher, Peter Allwork",[1977],[]
Gordon Willis,[1977 1980 1984],[]
"Haskell Wexler, Bill Butler, William A Fraker",[1977],[]
Moidele Bickel,[1977],[1977]
Monica Howe,[1977 2001],[]
Judy Dorsman,[1977],[]
Alan J Pakula,[1977],[]
"Saul Zaentz, Michael Douglas",[1977],[1977]
"Richard Chew, Lynzee Klingman, Sheldon Kahn",[1977],[1977]
Robert L Wolfe,[1977],[]
Jim Clark,[1977 1985 1987],[1985 1987]
"Marcia Lucas, Tom Rolf, Melvin Shapiro",[1977],[]
Bugsy Malone/Taxi Driver,[1977 1977],[1977 1977]
Geoffrey Kirkland,[1977],[1977]
George Jenkins,[1977],[]
"Mario Chiari, Dale Hennesy",[1977],[]
Raymond Simm,[1977],[]
Albert Kish,[1977],[1977]
Tony Maylam,[1977],[]
"Lawrence Hauben, Bo Goldman",[1977],[]
Neil Simon,[1977 1979],[]
John Amstrong,[1977],[1977]
John Spencer,[1977],[]
"Les Wiggins, Clive Winter, Ken Barker",[1977],[1977]
"Milton C Burrow, Jim Webb, Les Fresholtz, Art Piantadosi, Dick Alexander",[1977],[]
"Mary McGlone, Robert R Rutledge, Veronica Selver, Lawrence Jost, Mark Berger",[1977],[]
"Greg Bell,  Dan Connelly",[1977],[]
Anthony Searle,[1977],[1977]
Joe Mendoza,[1977],[]
Christopher Ralling,[1977],[]
Lawrence Crabb,[1977],[]
The Homecoming,[1977],[]
The Omen,[1977],[]
Three Women,[1978],[]
The Late Show,[1978],[]
Marvin Hamlisch,[1978],[]
"Paul Williams, Barbra Streisand, Kenny Ascher, Rupert Holmes, Leon Russell, Kenny Loggins, Alan Bergman, Marilyn Bergman, Donna Weiss",[1978],[]
Giuseppe Rotunno,[1978 1981],[1981]
Peter Suschitzky,[1978],[]
"Michael Annals, Patrick Wheatley",[1978],[]
Theadora Van Runkle,[1978],[]
John G Avildsen,[1978],[]
"Peter De Normanville, Sarak Erulkar",[1978],[1978]
Paddy Carey,[1978],[]
Ishu Patel,[1978],[1978]
Kate Canning,[1978],[]
"Jack Rollins, Charles H Joffe",[1978],[1978]
"Ralph Rosenblum, Wendy Greene Bricmont",[1978],[1978]
Alan Heim,[1978 1981],[1981]
Richard Halsey,[1978],[]
The Lacemaker (La Dentellière),[1978],[1978]
Middle Of The World (Le Milieu Du Monde),[1978],[]
The Hiding Place,[1978],[]
Padre Padrone,[1978],[]
Terence Marsh,[1978 1991],[]
Philip Harrison,[1978],[]
"Woody Allen, Marshall Brickman",[1978 1980],[1978 1980]
Peter Schaffer,[1978],[]
"Peter Horrocks, Gerry Humphreys, Simon Kaye, Robin O'Donoghue, Les Wiggins",[1978],[1978]
"Jack Fitzstephens, Marc M Lamb, Sandford Rackow, James Sabat, Dick Vorisek",[1978],[]
"Kay Rose, Michael Colgan, James Fritch, Lawrence Jost, Richard Portman",[1978],[]
"Bob Glass, Robert Knudson, Marvin I Kosberg, Tom Overton, Joseph Von Stroheim, Dan Wallin",[1978],[]
Roy Pace,[1978],[]
George Seager,[1978],[]
The Front,[1978],[]
Welcome To LA,[1978],[]
Next Stop Greenwich Village,[1978],[]
Magic,[1979],[]
The Turning Point,[1979],[]
An Unmarried Woman,[1979],[]
The Bee Gees,[1979],[]
Vilmos Zgismond,[1979],[]
Frank Tidy,[1979],[]
Anthony Powell,[1979 1982],[1979]
Tom Rand,[1979 1982],[]
"Anthea Sylbert, Joan Bridge, Annalisa Nasalli Rocca",[1979],[]
John Mollo,[1979 1980],[]
Gerry Hambling,[1979 1981 1985 1990 1992],[1979 1990 1992]
Michael Kahn,[1979 1982 1985 1994 2016],[1994]
Walter Murch,[1979],[]
"Paul Hirsch, Marcia Lucas, Richard Chew",[1979],[]
Interiors,[1979 1979],[1979]
Girlfriends,[1979],[]
Special Visual Effects Team – Superman,[1979],[1979]
Joe Alves,[1979],[1979]
"Gene Callahan, Willy Holt, Carmen Dillon",[1979],[]
David Rolfe,[1979],[1979]
Alvin Sargent,[1979],[1979]
"John Considine, Patricia Resnick, Allan Nicholls, Robert Altman",[1979],[]
Tony White,[1979],[1979]
Beverly Shaffer,[1979],[]
Lindsay Dale,[1979],[]
"Sam Shaw, Robert R Rutledge, Gordon Davidson, Gene Corso, Derek Ball, Don MacDougall, Bob Minkler, Ray West, Mike Minkler, Lester Fresholtz, Richard Portman, Ben Burtt",[1979],[1979]
"Gene Cantamessa, Buzz Knudson, Don MacDougall, Robert Glass, Steve Katz, Frank Warner, Richard Oswald, David Horton, Sam Gemette, Gary S Gerlich, Chet Slomka, Neil Burrow",[1979],[]
"Michael Colgan, Les Lazarowitz, John K Wilkinson, Robert Glass Jr, John T Reitz",[1979],[]
"Chris Greenham, Gordon K McCallum, Peter Pennell, Michael Hopkins, Pat Foster, Stan Fiferman, John Foster, Roy Charman, Norman Bolland, Brian Marshall, Charles Schmitz, Dick Ragusa, Chris Large",[1979],[]
Robert Young,[1979],[1979]
Anthony Wilkinson,[1979],[]
David Eady,[1979],[]
Safety Net,[1979],[]
Stevie,[1979],[]
California Suite,[1980],[]
Ennio Morricone,[1980 1985 1987 1988 2016],[1980 1985 1987 1988 2016]
"Carmine Coppola, Francis Ford Coppola",[1980],[]
Vittorio Storaro,[1980 1983 1989 1991],[1991]
Dick Bush,[1980],[]
Judy Moorcroft,[1980 1986 1989],[]
Michael Cimino,[1980 1980],[]
James Bridges,[1980],[]
Peter Zinner,[1980],[1980]
"Richard Marks, Walter Murch, Gerald B Greenberg, Lisa Fruchtman",[1980],[]
Susan E Morse,[1980 1984 1987 1988],[]
Breaking Away,[1980],[1980]
The Buddy Holly Story,[1980],[]
That Summer,[1980],[]
Michael Seymour,[1980],[1980]
Dean Tavoularis,[1980 1989],[1989]
Jeremiah Rusconi,[1980],[]
Brian Morris,[1980],[]
Ermanno Olmi,[1980],[1980]
"Mike Gray, TS Cook, James Bridges",[1980],[]
Deric Washburn,[1980],[]
"Colin Welland, Walter Bernstein",[1980],[]
Peter Webb,[1980],[1980]
Clive Mitchell,[1980],[]
Alison De Vere,[1980],[]
"Derrick Leather, Jim Shields, Bill Rowe",[1980],[1980]
"Nat Boxer, Richard Cirincione, Walter Murch",[1980],[]
"Darin Knight, Jim Klinger, Richard Portman",[1980],[]
"James Sabat, Dan Sable, Jack Higgins",[1980],[]
Saint Jack,[1980],[]
My Brilliant Career,[1981 1981],[1981 1981]
Michel Ocelot,[1981],[1981]
Kamil Pixa,[1981],[]
Oscar Grillo,[1981],[]
Caleb Deschanel,[1981],[]
Freddie Francis,[1981 1982 1991 1993],[]
"Takao Saito, Masaharu Ueda",[1981 1987],[]
Seiichiro Momosawa,[1981],[1981]
Albert Wolsky,[1981],[]
Frantz Salieri,[1981],[]
Akira Kurosawa,[1981],[1981]
David Lynch,[1981],[]
Robert Benton,[1981 1981],[]
Jerry Greenberg,[1981],[]
Jonathan Sanger,[1981],[1981]
Andrew Braunsberg,[1981],[]
"Akira Kurosawa, Tomoyuki Tanaka",[1981],[]
Stanley R Jaffe,[1981],[]
Dona Flor And Her Two Husbands (Dona Flor E Seus Dois Maridos),[1981],[]
Urban Cowboy,[1981],[]
Hazel O'Connor,[1981],[]
Michael Gore,[1981],[]
"Queen, Howard Blake",[1981],[]
Stuart Craig,[1981 1983 1985 1987 1990 1993],[1981]
Philip Rosenberg,[1981],[]
Norman Reynolds,[1981 1982 1984 1989],[1982]
Jerzy Kosinski,[1981],[1981]
"Jim Abrahams, David Zucker, Jerry Zucker",[1981],[]
"Christopher De Vore, Eric Bergren, David Lynch",[1981],[]
Andrew Birkin,[1981],[1981]
